custom/avg_speed,custom/total_distance,custom/routes_completed,custom/mean_reward,custom/total_reward,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,time/episodes,train/std,train/learning_rate,train/ent_coef_loss,train/critic_loss,train/ent_coef,train/actor_loss,train/n_updates
19.143829413982203,18.862550958059728,0.041379310344827586,0.011754577143194512,0.8463295543100049,,,,,,,,7.472134266880001e-05,-0.8388761468231678,2.709188850596547,0.7586349742487073,-32.95162457227707,3648
2.4857857695149206,4.164111782098189,0.09090909090909091,-0.05546333594823012,-6.877453657580535,,,,,,,,7.450150912000002e-05,-0.8646065751090646,2.5979889295995235,0.7516245516017079,-33.226382315158844,3776
10.305072835261349,15.059812799096107,0.04178272980501393,0.23472486939039025,24.880836155381367,,,,,,,,7.42820016128e-05,-0.8823530413210392,2.8736854754388332,0.7446808367967606,-33.363418251276016,3904
,,,,,69.02,22,4.6428667500000005,630,13915,184,0.04981672391295433,,,,,,
16.878561794150208,30.907636219169945,0.6808510638297872,0.14611013126635114,19.4326474584247,,,,,,,,7.406282014719999e-05,-0.8993885377421975,2.2968022413551807,0.7377745928242803,-33.536150366067886,4032
20.75238385877333,31.423039434012026,0.07142857142857142,0.13363242018017904,14.699566219819694,,,,,,,,7.384396472320001e-05,-0.946751419454813,2.407090913504362,0.7310158014297485,-33.66012001037598,4160
9.687716811757387,5.246896650874987,0.052083333333333336,-0.1337900442209259,-5.351601768837036,,,,,,,,,,,,,
18.782776005502537,22.90519773727283,0.0321285140562249,0.06997451834908315,6.2277321330684,,,,,,,,7.362543534080002e-05,-0.9944627434015274,2.576114185154438,0.7243080008774996,-33.96760621666908,4288
,,,,,69.78,21,4.823920039999999,649,14283,188,0.04981823265552521,,,,,,
15.082420843778811,8.791270707035437,0.10714285714285714,0.09224707221760822,3.9666241053571536,,,,,,,,,,,,,
17.17954119688168,12.194683166919276,0.05084745762711865,0.23620362067815864,12.28258827526425,,,,,,,,7.351629291520002e-05,-0.9841627907007933,2.3810179103165865,0.7208964573219419,-33.94726690649986,4352
15.177756757801728,66.76686090638395,0.26587301587301587,0.3103301295384817,98.68498119323718,,,,,,,,7.297180344320001e-05,-1.0296767745167017,2.205050142481923,0.7045704042539,-33.58504891395569,4672
19.56679518441467,17.37012021569535,0.040268456375838924,0.14147144514985122,9.054172489590478,,,,,,,,7.286315008e-05,-1.0548820262774825,2.0928620900958776,0.7013864889740944,-33.74702915549278,4736
,,,,,72.15,21,5.89310166,672,14756,192,0.04981740936636925,,,,,,
4.785115507204651,2.891117381863296,0.07692307692307693,-0.1450572603552315,-6.527576715985417,,,,,,,,7.275457822720001e-05,-1.07935231924057,2.2523591611534357,0.6982052670791745,-33.627314388751984,4800
6.240733016191699,3.024336212896742,0.012244897959183673,-0.2175428766389949,-8.049086435642812,,,,,,,,,,,,,
12.303259682695654,31.932850260753185,0.5517241379310345,0.021081760881857845,3.9844528066711327,,,,,,,,7.24293517312e-05,-1.1283123390749097,2.0824733544141054,0.6886171642690897,-33.84119138121605,4992
14.759121846099632,25.033289320766926,0.12135922330097088,0.019430721995970634,2.389978805504388,,,,,,,,7.221294161919999e-05,-1.158235956914723,2.1610315442085266,0.6823357194662094,-33.7202955186367,5120
,,,,,73.0,21,5.20491486,690,15146,196,0.049820464104413986,,,,,,
16.069577697112027,26.973076624562964,0.46551724137931033,0.3825445379990191,46.28788909788131,,,,,,,,7.19968575488e-05,-1.1553966766223311,1.9398414753377438,0.6761860642582178,-33.749668300151825,5248
14.951864858377503,42.13731438014656,0.1634980988593156,0.17148872008447757,34.983698897233424,,,,,,,,7.167334277120002e-05,-1.1881084758788347,1.7413769299164414,0.6670756908133626,-33.772771298885345,5440
17.59891364384373,20.073429418727756,0.4772727272727273,0.016543945162374465,1.3731474484770807,,,,,,,,7.15656675328e-05,-1.2638529147952795,2.3133221343159676,0.66408680845052,-33.59576719999313,5504
16.35096248397398,22.533483637264,0.07432432432432433,0.07564831791775042,7.564831791775042,,,,,,,,7.13505615872e-05,-1.252767350524664,2.0121681969612837,0.6580892540514469,-33.51165193319321,5632
,,,,,75.22,21,5.938965989999999,711,15650,200,0.049824170768260956,,,,,,
13.994184523521026,10.636186746880412,0.24444444444444444,-0.03676049337536507,-2.058587629020444,,,,,,,,7.124313087999999e-05,-1.2689132113009691,2.312129884958267,0.6551469648256898,-33.386732041835785,5696
15.320733841064083,8.304450035793707,0.05660377358490566,0.11760808157134806,4.704323262853922,,,,,,,,,,,,,
16.736568973894343,17.631644205655903,0.42857142857142855,0.0037921454039513357,0.29199519610425284,,,,,,,,7.10285139968e-05,-1.297172473743558,2.0298897847533226,0.6492983913049102,-33.28224590420723,5824
14.33646456538699,7.482761682244018,0.04477611940298507,-0.19585047634268593,-7.638168577364751,,,,,,,,,,,,,
,,,,,74.9,21,5.927390220000001,721,15858,204,0.04983002319931984,,,,,,
17.425540867292813,24.448384129907936,0.1145374449339207,0.21914499488833053,22.352789478609715,,,,,,,,7.081422315520001e-05,-1.3111874181777239,1.8912874851375818,0.6434755101799965,-33.002873569726944,5952
15.866720673182295,9.461256521055475,0.03880597014925373,0.07737105983246466,3.404326632628445,,,,,,,,7.07072e-05,-1.335072461515665,2.1235437151044607,0.6405901918187737,-32.87067669630051,6016
9.014256958590146,17.382260598707944,0.4090909090909091,0.042268066665376455,5.917529333152704,,,,,,,,7.049339822080001e-05,-1.3743622563779354,1.849605436436832,0.6348742675036192,-32.8597726225853,6144
15.875349034250434,36.52898173290305,0.08737864077669903,0.11732804506885039,19.593783526498015,,,,,,,,7.02799224832e-05,-1.3742195963859558,1.833969859406352,0.6291580842807889,-32.67290839552879,6272
,,,,,76.59,21,6.155045820000001,746,16307,208,0.04982941597700119,,,,,,
15.813636940512819,10.112910500960425,0.23404255319148937,0.20812663140245816,9.781951675915533,,,,,,,,7.017330688e-05,-1.3907154481858015,1.9392291819676757,0.6263924492523074,-32.44331210851669,6336
17.650910349007955,12.02132307458669,0.03333333333333333,0.08508617853717705,4.254308926858853,,,,,,,,7.006677278720001e-05,-1.4254007618874311,1.7678524581715465,0.623644731938839,-32.37385419011116,6400
21.04431169627146,74.55093998205848,0.78125,0.265896508070891,68.0695060661481,,,,,,,,6.964145152e-05,-1.449010357260704,1.5598121527582407,0.6127576567232609,-31.8275785446167,6656
19.107207588372184,18.330207110848278,0.11188811188811189,-0.10177327010905832,-7.124128907634082,,,,,,,,6.953532497920001e-05,-1.4575470872223377,1.6820160821080208,0.6100674523040652,-31.798132002353668,6720
,,,,,77.96,21,6.657533150000002,764,16726,212,0.04983160272240639,,,,,,
9.768046958644497,21.929062699899077,0.2619047619047619,0.04870311311026824,7.938607436973722,,,,,,,,6.932331642879999e-05,-1.4873072281479836,1.7309765834361315,0.6047755600884557,-31.54873862862587,6848
14.314564973152446,10.1366948178038,0.044715447154471545,0.16729832118813776,8.699512701783163,,,,,,,,6.92174344192e-05,-1.5174783896654844,1.4094764469191432,0.6021483037620783,-31.81458243727684,6912
19.57377629197776,61.13067194458563,0.23412698412698413,0.06254469048481202,14.135100049567516,,,,,,,,6.87947214848e-05,-1.524810729548335,1.4803395243361592,0.5917920637875795,-31.145490050315857,7168
13.45215449179952,7.62041964312084,0.024691358024691357,-0.17497282882177595,-7.3488588105145904,,,,,,,,,,,,,
,,,,,79.84,21,6.6223900900000015,791,17205,216,0.049832697957754135,,,,,,
6.936770382107874,29.072380820522085,0.7948717948717948,0.16352428853103634,49.54785942490401,,,,,,,,6.82681643008e-05,-1.5971339754760265,1.2274266202002764,0.5792020512744784,-31.209574043750763,7488
11.202549693864562,29.145256725489162,0.050335570469798654,0.1560225737999696,29.488266448194253,,,,,,,,6.79532081152e-05,-1.6102978643029928,1.2644849205389619,0.5718947127461433,-30.86160773038864,7680
18.53765804546102,46.27689259592444,0.8620689655172413,0.10997217962570818,19.90496451225318,,,,,,,,6.763898552319999e-05,-1.6607293300330639,1.276528217829764,0.56467380002141,-30.568316280841827,7872
14.922468527127226,19.959023769944906,0.053824362606232294,-0.07063483515813015,-6.922213845496755,,,,,,,,6.753440768e-05,-1.6784325148910284,1.27214281167835,0.5623142970725894,-30.4199298620224,7936
,,,,,84.11,21,7.05034085,827,17972,220,0.04984075203537941,,,,,,
12.55157829690988,32.92660841648467,0.5862068965517241,0.33413286103232226,63.48524359614123,,,,,,,,6.722116321280002e-05,-1.7019773535430431,1.153751626610756,0.5551881864666939,-30.202116698026657,8128
20.821594582483893,48.59182411618531,0.16459627329192547,0.34395412274591297,58.1282467440593,,,,,,,,6.690865233920001e-05,-1.7214430589228868,1.1580616924911737,0.5482343100011349,-30.09497180581093,8320
14.296584313971772,19.76888629538007,0.45454545454545453,0.016310225822743468,1.6473328080970902,,,,,,,,6.680464506879999e-05,-1.7524185553193092,1.2004530625417829,0.5459808940067887,-30.05788019299507,8384
8.999835585116738,23.203536280430853,0.05502392344497608,0.030344728918753876,5.644119578888221,,,,,,,,6.649311232000001e-05,-1.7793486844748259,1.0806788681074977,0.5391287123784423,-29.87884148955345,8576
,,,,,87.0,21,7.9373546,857,18614,224,0.049840521067380905,,,,,,
16.65441025100273,24.617506973212585,0.5777777777777777,0.3533681041696295,37.810387146150354,,,,,,,,6.628583137280001e-05,-1.8206026554107666,1.2923865467309952,0.5346591165289283,-29.868347197771072,8704
16.269292612147698,44.36032042559236,0.1717557251908397,0.29480431399152185,58.0764498563298,,,,,,,,6.597552128000002e-05,-1.8755678161978722,1.20925132650882,0.5280960183590651,-29.637810796499252,8896
13.968397062439214,24.440999320242554,0.6190476190476191,0.411957063409608,52.31854705302022,,,,,,,,6.57690554368e-05,-1.8312767576426268,1.394283700734377,0.5237545408308506,-29.420876681804657,9024
16.161953787511564,48.99986841878854,0.08235294117647059,0.20082277815399321,43.98018841572451,,,,,,,,6.545996800000002e-05,-1.8642381317913532,1.1865999307483435,0.5173346782103181,-29.487673461437225,9216
,,,,,89.98,21,9.565236550000002,885,19260,228,0.04984285682439804,,,,,,
14.304219002405453,48.720831588841975,0.24669603524229075,0.10147586335145685,25.064538247809843,,,,,,,,6.50489925632e-05,-1.9040547646582127,1.2400933429598808,0.5089607136324048,-29.21151638031006,9472
13.48888300543488,20.31113647343591,0.07508532423208192,0.11298378260796152,12.315232304267806,,,,,,,,6.484399390720001e-05,-1.9519175756722689,1.1376264365389943,0.5048640025779605,-29.218262374401093,9600
13.748428392180681,24.99048226804007,0.5909090909090909,0.1552558928539497,20.49377785672136,,,,,,,,6.463932129280001e-05,-1.9914108328521252,1.1503165010362864,0.5007957075722516,-29.393598467111588,9728
20.573099817740516,145.2758166755084,0.2534965034965035,0.21448661319924703,109.17368611841674,,,,,,,,6.38238912512e-05,-2.0465114805847406,1.3025749856606126,0.4848768999800086,-29.002483308315277,10240
,,,,,98.21,21,11.263761950000003,927,20253,232,0.04984709620475769,,,,,,
16.35466221586345,261.1554011272965,1.106951871657754,0.3712089896753239,169.642508281623,,,,,,,,6.31146692608e-05,-2.1143809780478477,1.5299473367631435,0.47160273417830467,-29.10420450568199,10688
14.918150565504352,34.17696586367674,0.11217948717948718,-0.01764873009622458,-2.92968919597328,,,,,,,,6.281193963520002e-05,-2.167136477306485,1.297586813569069,0.46610625786706805,-29.099764674901962,10880
20.04609498702298,75.18641677848063,0.7916666666666666,0.321476671470156,87.12017796841228,,,,,,,,6.240944127999999e-05,-2.1769372671842575,1.1108585307374597,0.458898919634521,-29.173881262540817,11136
10.479849471687157,4.623346326639876,0.01020408163265306,-0.20599535137730896,-6.797846595451196,,,,,,,,,,,,,
,,,,,104.61,21,13.967401460000001,965,21176,236,0.04985518380999565,,,,,,
14.97632970826859,22.255706069758162,0.27380952380952384,0.27248195539318704,29.428051182464202,,,,,,,,6.22086811648e-05,-2.180086627602577,1.4152662884443998,0.45533131109550595,-29.11464437842369,11264
17.50683856682745,11.694781908299774,0.04363636363636364,0.13464353885640715,6.597533403963951,,,,,,,,6.210842337280002e-05,-2.2018800266087055,1.3313830383121967,0.45358203211799264,-28.9471153318882,11328
16.537108728583362,10.122655819170177,0.03968253968253968,0.18080892902203066,8.13640180599138,,,,,,,,,,,,,
17.125687664456056,143.5676731071435,0.89937106918239,0.30753145594195946,186.0565308448855,,,,,,,,6.111032852480002e-05,-2.2796372938901186,1.3950907606631517,0.436591028701514,-28.772383749485016,11968
,,,,,110.94,22,16.305878200000002,998,21979,240,0.0498560294508934,,,,,,
18.575842490030507,184.2613030434586,1.1783783783783783,0.3400580703977277,132.28258938471606,,,,,,,,6.0515384115199994e-05,-2.3242882546037436,1.3443981288000941,0.42678417125716805,-28.97815251350403,12352
21.001208843757837,39.99770598928444,0.08,0.2008231965484332,27.71360112368378,,,,,,,,6.031772139520001e-05,-2.371454717591405,1.3564338190481067,0.4235639348626137,-28.96316632628441,12480
20.67662028529257,36.48678236105479,0.6551724137931034,0.25490358917951905,32.62765941497844,,,,,,,,6.01203847168e-05,-2.4180702790617943,1.1895831441506743,0.42031688429415226,-28.89516344666481,12608
25.716985529977634,61.21044499287382,0.07862407862407862,0.09746118678027274,16.76332412620691,,,,,,,,5.9824991027199996e-05,-2.3847952000796795,1.3202335117384791,0.41564169107005,-28.698899686336517,12800
,,,,,117.11,21,18.59786676,1044,22802,244,0.049860529601573944,,,,,,
14.864485465232423,39.020350188948214,0.6896551724137931,0.14446895741945703,27.449101909696836,,,,,,,,5.9530330931200006e-05,-2.4304202385246754,1.3144980734214187,0.41098136035725474,-28.877041429281235,12992
13.875424702306546,33.97897138772532,0.3431372549019608,0.342130688853668,60.557131927099235,,,,,,,,5.93342984192e-05,-2.465603433549404,1.4767621848732233,0.4079361390322447,-28.92881602048874,13120
16.497386977487682,26.22030790289864,0.6136363636363636,0.42936696634306926,49.37720112945296,,,,,,,,5.913859194880001e-05,-2.4098962526768446,1.3541627004742622,0.4049475039355457,-28.732626140117645,13248
15.164738288296375,36.00072169885971,0.06521739130434782,0.28952244490673285,49.79786052395805,,,,,,,,5.88456435712e-05,-2.523005925118923,1.3925982499495149,0.400500169955194,-28.777394205331802,13440
,,,,,122.01,21,20.75571989,1070,23452,248,0.04985962063074112,,,,,,
16.63316242178807,405.85582840413554,2.0844594594594597,0.2173074071569228,190.5785960766213,,,,,,,,5.748825088e-05,-2.598380357027054,1.4268610375002027,0.380669335834682,-28.633075416088104,14336
12.227894569369939,17.74567978468258,0.048,0.057538440652745965,6.0415362685383265,,,,,,,,5.7391905587199996e-05,-2.6405814439058304,1.462609481997788,0.3793015405535698,-28.80886673927307,14400
17.85112245604697,180.2349182490725,1.1767594108019641,0.3024928995239962,175.1433888243938,,,,,,,,5.652846592e-05,-2.69326950609684,1.4517828933894634,0.3673353218473494,-28.386736571788788,14976
17.325159218077072,330.04528821841814,1.0253164556962024,0.3944026972635248,294.61881485585303,,,,,,,,5.538748334080002e-05,-2.680987861007452,1.6164993103593588,0.3522460558451712,-28.346037805080414,15744
,,,,,143.74,21,27.69507569,1192,25756,252,0.04986580088734627,,,,,,
17.72670287220384,177.28332394338213,0.8105726872246696,0.3466434510363257,250.27657164822716,,,,,,,,5.43518937088e-05,-2.919588353484869,1.4044616101309657,0.33914222847670317,-27.96351733803749,16448
22.94822534125116,108.65908010874409,0.4090909090909091,0.09597244506555995,32.8225762124215,,,,,,,,5.379118366720001e-05,-2.9503872990608215,1.3897249503061175,0.33230550307780504,-27.924671560525894,16832
18.052152618297484,266.75270346249454,1.3492063492063493,0.2689656820347954,110.54489531630091,,,,,,,,5.3233408000000006e-05,-2.9222476929426193,1.4486479051411152,0.32560183852910995,-27.697143107652664,17216
9.399988625873767,5.1927621064241976,0.014084507042253521,-0.18086139167037446,-7.415317058485353,,,,,,,,5.31407306752e-05,-3.048710409551859,1.3229137547314167,0.3245354308746755,-27.615636825561523,17280
,,,,,157.29,21,31.66851634,1252,27268,256,0.049868226051330566,,,,,,
14.528624585440877,246.32204748969525,1.2892156862745099,0.3524003654297753,286.8538974598371,,,,,,,,5.20349605888e-05,-3.0178149603307247,1.3799960678443313,0.3119531571865082,-27.203724533319473,18048
17.390562897825845,11.116872169543058,0.020676691729323307,-0.12331032891562448,-5.79558545903435,,,,,,,,5.194334289920001e-05,-3.0556632950901985,1.4972292222082615,0.31095522036775947,-27.109576374292374,18112
21.28430375569354,325.68378494516946,1.4883116883116883,0.39947743000806085,379.10408107764977,,,,,,,,5.057885880320001e-05,-3.2582201212644577,1.169626610353589,0.2963849250227213,-26.84322500228882,19072
6.151167031010114,4.495383870904334,0.016597510373443983,-0.1333371861238754,-7.200208050689271,,,,,,,,5.048854528e-05,-3.0968240201473236,1.2106873532757163,0.2954327273182571,-26.95779001712799,19136
,,,,,171.77,21,37.88438824,1341,29128,260,0.04987630993127823,,,,,,
18.113425427044636,217.28511913656257,1.089922480620155,0.3698501752806373,201.56834552794732,,,,,,,,4.976897146880001e-05,-3.2033116072416306,1.3860789639875293,0.28808553144335747,-26.675017595291138,19648
19.97161076947305,370.32424704683945,0.8259911894273128,0.34819451455405737,465.5360659587747,,,,,,,,4.79049101312e-05,-3.3498439863324165,1.2715464113280177,0.2701428020372987,-26.196800649166107,20992
16.158305761664305,511.11785292462446,1.2355008787346222,0.3061076567518756,489.4661431462491,,,,,,,,4.57326579712e-05,-3.5541074089705944,1.102350927889347,0.25102444691583514,-25.85322168469429,22592
18.09588098972752,15.488176467828453,0.15151515151515152,0.16480172554642392,10.217706983878283,,,,,,,,4.5646827519999996e-05,-3.509490590542555,0.990550515241921,0.25030428916215897,-25.836781352758408,22656
,,,,,205.87,21,49.836007609999996,1520,32667,264,0.04986679553985596,,,,,,
16.78256302718637,29.37205725943204,0.7948717948717948,0.011142597462184142,1.415109877697386,,,,,,,,4.547541114880001e-05,-3.498071450740099,1.0948252622038126,0.24887828528881073,-25.734636574983597,22784
21.864240896651292,178.86333750071935,0.4893048128342246,0.3871704605826514,228.43057174376435,,,,,,,,4.470807224320001e-05,-3.485106725245714,1.0982554843649268,0.24263179441913962,-25.445434778928757,23360
11.696364434094157,11.522098063956946,0.20689655172413793,-0.033851565303400645,-2.4373127018448466,,,,,,,,4.462321991680001e-05,-3.5952163711190224,0.9664340298622847,0.24196246173232794,-25.44873955845833,23424
19.795866520232146,128.88706522993743,0.46785714285714286,0.2824013098293481,132.7286156197936,,,,,,,,4.394733568000001e-05,-3.567670427262783,1.1157483700662851,0.23662556591443717,-25.259870678186417,23936
,,,,,212.97,21,52.23122356,1579,33922,268,0.049866046756505966,,,,,,
17.213002164238517,26.873957418836653,0.46551724137931033,0.22199423014538197,25.085348006428163,,,,,,,,4.3863216947200015e-05,-3.722488708794117,1.0395747069269419,0.23597884946502745,-25.15752947330475,24000
18.542593546029185,142.91628572787158,0.42165242165242167,0.28122878215937963,156.36320288061506,,,,,,,,4.3109816320000003e-05,-3.7412839978933334,0.9975322745740414,0.2302567504812032,-25.06321296095848,24576
19.895649357141302,594.1580878472887,2.2541567695961997,0.33419501904552873,388.33461213090436,,,,,,,,4.1622822092800006e-05,-3.8396202847361565,0.9002826493233442,0.21951248915866017,-24.715388268232346,25728
18.81992586549348,971.5639723797794,2.2299741602067185,0.4334273081531558,1354.4603379786117,,,,,,,,3.770869268480001e-05,-3.9311539120972157,0.7439613784663379,0.19430119032040238,-23.90980949997902,28864
,,,,,260.29,21,71.14057271,1849,38874,272,0.04985436052083969,,,,,,
14.626172142797804,274.69634298351593,1.0173697270471465,0.18398399551784705,41.76436698255128,,,,,,,,3.747540991999999e-05,-3.997219003736973,0.8270378042943776,0.19294127612374723,-23.750030517578125,29056
20.211086590487067,767.6719744257862,1.4146341463414633,0.4929082250127388,1023.2774751264458,,,,,,,,3.49577166848e-05,-4.219592768698931,0.7663096617907286,0.17901251162402332,-23.408443808555603,31168
21.07290868412486,325.1400802207645,1.5150115473441108,0.33643810906829297,286.6452689261856,,,,,,,,3.39902697472e-05,-4.219524785876274,0.7203274727798998,0.1740204414818436,-23.29575142264366,32000
18.663724987731193,195.98997017170768,0.5336927223719676,0.5549593241071147,420.1042083490858,,,,,,,,3.31094683648e-05,-4.251738034188747,0.6869858778081834,0.16968750022351742,-23.296682000160217,32768
,,,,,297.42,20,88.92405597999999,2067,42782,276,0.049846358597278595,,,,,,
13.348613457070512,16.326228951918893,0.07488986784140969,-0.03150522380219511,-2.8039649183953648,,,,,,,,3.3036598067200005e-05,-4.343169800937176,0.6531561203300953,0.16933495737612247,-23.310732662677765,32832
20.755917803057116,255.44879304151982,0.9335664335664335,0.4025362583080536,357.4521973775516,,,,,,,,3.2024972492800004e-05,-4.424791693687439,0.6814553127624094,0.16456463187932968,-23.199616611003876,33728
15.908906664648022,336.66494518960826,1.1431034482758622,0.5150232529143095,295.10832391989936,,,,,,,,3.138307809280001e-05,-4.328619431704283,0.6378226154483855,0.1616660973522812,-23.142927020788193,34304
20.508697613185184,722.7984308958985,1.255772646536412,0.5475181994343653,988.2703499790293,,,,,,,,2.942829568e-05,-4.376353584229946,0.6367194312624633,0.15327951568178833,-23.21292680501938,36096
,,,,,327.84,20,104.86826590000001,2237,46133,280,0.049837883561849594,,,,,,
20.010662127485663,3000.096014750423,8.699779249448124,0.5305592125853688,4363.318964302072,,,,,,,,2.1247748915200005e-05,-4.818531557917595,0.5239718919619918,0.1251258966512978,-23.698632180690765,44352
19.486479887053896,1181.2438951325603,1.8548223350253807,0.5608789651921384,2265.390140411047,,,,,,,,1.7745573068799998e-05,-4.985454648733139,0.526717315427959,0.11590302549302578,-23.998139888048172,48384
15.929969819426214,8.636371750151739,0.09375,0.10615903862797764,4.246361545119106,,,,,,,,1.7692591308800002e-05,-4.950281199067831,0.565823198761791,0.11577272228896618,-24.013390511274338,48448
20.21888620199294,3204.380739357206,7.003086419753086,0.5770711751027598,4394.396998407517,,,,,,,,1.2013028147200003e-05,-4.891788899898529,0.4953329754061997,0.1039065239019692,-24.576881796121597,56000
,,,,,521.32,19,214.26751154000002,3423,66047,284,0.04979560896754265,,,,,,
19.44848935546051,3000.2244437814225,6.714285714285714,0.6073057663826672,5018.774853386361,,,,,,,,7.0698299392e-06,-5.0960781536996365,0.4873798154294491,0.09628929162863642,-25.271068066358566,64320
20.237511878399147,3000.080196520081,7.434408602150538,0.5993958047096825,4972.587595871526,,,,,,,,3.5263283199999994e-06,-5.292964074760675,0.48416781332343817,0.09236713731661439,-25.73625358939171,72576
20.02884925520987,1215.9842489586445,2.830769230769231,0.6125472576890494,2155.553799807765,,,,,,,,2.4279756799999997e-06,-5.251222342252731,0.45810277154669166,0.09143527713604271,-25.987564742565155,76096
19.84807939041191,1003.7633497475181,2.627659574468085,0.6104107942082169,1874.5715490134342,,,,,,,,1.6709070848000008e-06,-5.009279333055019,0.5167716415598989,0.09088310471270233,-26.089389264583588,79168
,,,,,749.1,18,354.13230258,4814,89193,288,0.04977339878678322,,,,,,
20.16805592117812,3000.0857841668185,6.617283950617284,0.6270239107579746,4962.894253649369,,,,,,,,5.843734528000002e-07,-5.157054450362921,0.5719965919852257,0.09016838320530951,-26.37773561477661,87104
20.604020168211544,46.19342963595409,0.13864306784660768,0.23860335618329975,38.65374370169456,,,,,,,,5.771190271999999e-07,-5.315875023603439,0.6843936583027244,0.09016244311351329,-26.500145256519318,87232
