custom/total_reward,custom/avg_speed,custom/mean_reward,custom/routes_completed,custom/total_distance,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/std,time/episodes,train/actor_loss,train/n_updates,train/critic_loss,train/ent_coef,train/learning_rate,train/ent_coef_loss
-6.695206240207818,3.6172533206450495,-0.06762834586068503,0.009746588693957114,4.824401014484465,,,,,,,,-32.60060316324234,3776,3.027114950120449,0.7384622674435377,8.005135450887576e-05,-0.9063581321388483
18.925192973055328,8.468926613451922,0.19116356538439724,0.020872865275142316,11.480803405866027,,,,,,,,-33.08970519900322,3904,2.9264696650207043,0.7312211338430643,7.987625184189348e-05,-0.925163758918643
11.270536573080634,16.11560982687506,0.0860346303288598,0.06864988558352403,28.98361584119891,,,,,,,,-33.32679897546768,4032,2.7381434720009565,0.724028579890728,7.97013420989349e-05,-0.9290378000587225
26.974688034404913,17.494711682386473,0.23456250464699924,0.056962025316455694,27.59232347458601,,,,,,,,-33.878948628902435,4160,2.4905625134706497,0.716993011534214,7.952662528e-05,-0.977588290348649
,,,,,74.42,5.58718508,24,566,14158,0.049817923456430435,184,,,,,,
19.037516255440522,29.78909582166169,0.11004344656324001,0.13806706114398423,71.10758830374107,,,,,,,,-33.9209600687027,4288,2.8002574425190687,0.7099847383797169,7.935210138508877e-05,-1.0279719280079007
73.1375512399821,19.170128150262528,0.33703940663586224,0.11306042884990253,57.44926441158168,,,,,,,,-33.98181915283203,4544,2.549033908173442,0.6962222382426262,7.900363236733729e-05,-1.0664070760831237
14.934206480451575,15.338777775169909,0.07580815472310444,0.1053921568627451,41.63539148494601,,,,,,,,-34.177939653396606,4736,2.3325011786073446,0.6860268572345376,7.87427870295858e-05,-1.0975041538476944
-2.3713698072726563,7.121507907108473,-0.03764079059162947,0.00904977375565611,6.077927238075063,,,,,,,,-34.22110325098038,4800,2.6104090586304665,0.682691877707839,7.865593504568048e-05,-1.1334087187424302
,,,,,77.47,6.142996919999999,24,596,14804,0.049819037318229675,188,,,,,,
-7.445562581038564,6.01539913675998,-0.181599087342404,0.006535947712418301,3.2354871602728963,,,,,,,,,,,,,
5.740431243960732,11.101578634043573,0.032431814937631254,0.06428571428571428,26.915041497675702,,,,,,,,-34.40140759944916,4992,2.4787259194999933,0.6725823571905494,7.839566848000002e-05,-1.1787045113742352
17.492738953560753,17.877657735210956,0.12584704283137232,0.06756756756756757,34.30929539818317,,,,,,,,-34.55973094701767,5120,2.7607517205178738,0.6659423867240548,7.822239859124261e-05,-1.2027183957397938
-1.6903053608548664,9.309581380556155,-0.016903053608548664,0.03209876543209877,12.731104578822851,,,,,,,,-34.586789190769196,5248,2.4592497255653143,0.659504278562963,7.804932162650887e-05,-1.2075885441154242
,,,,,79.78,6.226494909999999,24,617,15257,0.04981807991862297,192,,,,,,
84.1446070511468,16.219967691542177,0.3790297614916523,0.11374407582938388,49.81376523710787,,,,,,,,-34.53167414665222,5440,2.1355678495019674,0.6499012792482972,7.779006791195267e-05,-1.2473812494426966
40.14226318471311,26.27259957391276,0.14812643241591553,0.23832923832923833,98.39764138311148,,,,,,,,-34.28566613793373,5760,2.2523370552808046,0.6341111976653337,7.735894300781065e-05,-1.3332325723022223
6.348308336895791,13.41746500060585,0.08035833337842772,0.03341288782816229,14.482695128303021,,,,,,,,-34.02092844247818,5824,2.4398114662617445,0.6310251597315073,7.727286272e-05,-1.3682771120220423
-3.7831781697764173,21.4958276773765,-0.07566356339552835,0.035211267605633804,14.604308231268078,,,,,,,,-34.115640223026276,5888,2.273248977959156,0.6279205055907369,7.718683066319527e-05,-1.392192903906107
,,,,,82.36,7.067152850000001,24,638,15875,0.04982893913984299,196,,,,,,
39.83739091474981,27.48703820469512,0.3319782576229151,0.09513742071881606,45.38198688440025,,,,,,,,-34.06398057937622,5952,2.370038766413927,0.6248589120805264,7.710084683739645e-05,-1.3714949991554022
17.89890485191779,11.263750796090255,0.12093854629674183,0.039316239316239315,23.021268509328365,,,,,,,,-34.10957610607147,6144,1.874508811160922,0.6158056827262044,7.684318474603551e-05,-1.4452242590487003
15.594318348881014,16.15292383307976,0.1006085054766517,0.07981220657276995,34.55058682151139,,,,,,,,-34.040282130241394,6272,2.115267226472497,0.6097903056070209,7.667165117349114e-05,-1.4241593182086945
27.611634735068527,30.334546115208827,0.27338252212939135,0.0499359795134443,42.145107676275074,,,,,,,,-33.48460280895233,6400,2.1947773285210133,0.6039552669972181,7.650031052497043e-05,-1.4876529593020678
,,,,,83.32,7.358776860000001,24,660,16395,0.04983215406537056,200,,,,,,
61.74910818250419,25.906228859734128,0.229550588039049,0.15309446254071662,96.50512428232469,,,,,,,,-33.208063542842865,6656,2.0721598248928785,0.5924446610733867,7.615820800000001e-05,-1.5143536068499088
-6.581167942078414,18.240382692528417,-0.10283074909497522,0.027944111776447105,15.950126634910703,,,,,,,,-33.19537362456322,6720,2.181861501187086,0.5896109379827976,7.607280294627219e-05,-1.5427866838872433
-4.958479569936501,7.366708453235158,-0.05219452178880528,0.03255813953488372,9.531212615896948,,,,,,,,-33.16696700453758,6784,1.9597090482711792,0.5867849588394165,7.598744612355031e-05,-1.570095557719469
47.78837413319999,17.719688402798383,0.3043845486191082,0.09268292682926829,38.388715707696974,,,,,,,,-33.10165560245514,6976,1.9510685373097658,0.5784281147643924,7.573166504142014e-05,-1.6109815519303083
,,,,,86.8,8.378899690000003,24,683,16976,0.04984050989151001,204,,,,,,
8.913647548151374,16.782507353251667,0.04571101306744294,0.07614213197969544,45.14063140749931,,,,,,,,-32.89060667157173,7168,1.9226615633815527,0.570179209113121,7.547631803834319e-05,-1.6363286152482033
96.11134759371335,14.150191752714086,0.17411476013353866,0.22111553784860558,107.9114745168481,,,,,,,,-32.44659781455994,7680,1.7452354030683637,0.5490827215835452,7.479751486106507e-05,-1.722208658233285
16.939662699257692,14.146948198991954,0.10858758140549803,0.06628787878787878,30.32699634321034,,,,,,,,-32.37816870212555,7872,1.7210564529523253,0.5413678335025907,7.454375948118344e-05,-1.7865866925567389
186.61466772975592,22.18637019709738,0.2732279176131126,0.5325301204819277,209.95109089137986,,,,,,,,-31.53111171722412,8512,1.562973439693451,0.5166122140362859,7.370104323029587e-05,-1.895870242267847
,,,,,99.92,11.076261890000001,24,742,18558,0.04985307157039642,208,,,,,,
123.37601420908106,17.614061268837293,0.25703336293558554,0.21081081081081082,117.03584929928184,,,,,,,,-31.087416112422943,9024,1.3966256501153111,0.49781076004728675,7.303034286201184e-05,-1.9484756514430046
47.281041923500695,20.174448480746562,0.24625542668489944,0.12471131639722864,53.569492059759796,,,,,,,,-30.857929825782776,9216,1.7206245735287666,0.49106823513284326,7.277962603550297e-05,-2.0175659600645304
1.9818131717489216,13.612616643525909,0.01693857411751215,0.04564315352697095,21.937521670013666,,,,,,,,-30.5670508146286,9344,1.5354576874524355,0.4866288285702467,7.261272263952663e-05,-2.05520005710423
84.38227452610776,22.233559951902617,0.3348502957385229,0.1412639405204461,77.49389940779656,,,,,,,,-30.210594713687897,9600,1.7972271665930748,0.47783191967755556,7.227949461964497e-05,-2.097528014332056
,,,,,106.77,13.134236630000002,24,783,19595,0.04985972121357918,212,,,,,,
171.30012340114703,20.52688089633412,0.2568217742146132,0.486810551558753,189.68059388035908,,,,,,,,-29.74884819984436,10240,1.4985546404495835,0.4565167757682502,7.144980074035503e-05,-2.2504756804555655
36.911743958067554,18.5386806528189,0.13570494102230718,0.16267942583732056,69.53769367095083,,,,,,,,-29.365396410226822,10496,1.4028265569359064,0.44838582491502166,7.111927365680474e-05,-2.2994075678288937
122.4701767783178,26.121935875582942,0.539516197261312,0.18850574712643678,82.17233746219426,,,,,,,,-29.130086332559586,10752,1.6334823267534375,0.4404074791818857,7.078951826934911e-05,-2.3903530929237604
1.381474430221255,16.724345016846897,0.012012821132358738,0.05521472392638037,26.48601662553847,,,,,,,,-29.204779654741287,10880,1.4426281116902828,0.4365323418751359,7.062492996165681e-05,-2.38106769323349
,,,,,116.38,16.079127659999997,25,827,20872,0.04986598715186119,216,,,,,,
74.57614991162167,18.8198222248339,0.2741770217339032,0.1314878892733564,70.64367197858519,,,,,,,,-28.96257609128952,11136,1.4918814096599817,0.42888674326241016,7.02963321183432e-05,-2.3999997787177563
32.39745193028736,27.223277337487144,0.12318422787181506,0.22608695652173913,99.09213065495715,,,,,,,,-28.63898977637291,11392,1.3926579905673862,0.42134066205471754,6.996850597112426e-05,-2.464418714866042
293.6466491941193,25.046904740699716,0.33869279030463584,0.6748878923766816,300.9200288267748,,,,,,,,-27.88409823179245,12224,1.3394915219396353,0.3981669214554131,6.890840051881657e-05,-2.6357158087193966
34.98036245113209,22.123389327894756,0.22714521072163693,0.09195402298850575,47.06908739358187,,,,,,,,-27.689555674791336,12416,1.4010564349591732,0.39303272776305676,6.866491834319528e-05,-2.6565337125211954
,,,,,128.74,19.9213028,25,896,22424,0.04988978058099747,220,,,,,,
5.310221278228651,23.53531995217638,0.044623708220408835,0.10344827586206896,38.571555386530235,,,,,,,,-27.708032459020615,12544,1.3565079802647233,0.389621224720031,6.850283804781066e-05,-2.719305496662855
68.12068145823564,34.36311047036024,0.2630142141244619,0.2971014492753623,123.1871979618445,,,,,,,,-27.419717252254486,12800,1.236473796889186,0.38292504008859396,6.817925622911243e-05,-2.6955862008035183
292.43693089269965,22.50312826956454,0.3120991791811096,0.7274939172749392,292.195867754519,,,,,,,,-27.081201136112213,13696,1.1589760249480605,0.3607167727313936,6.70527969704142e-05,-2.8869895711541176
356.98410561506876,23.2976202389831,0.28309603934581185,0.7422145328719724,407.0672074807808,,,,,,,,-26.555487632751465,14976,1.0898462673649192,0.3317333683371544,6.545996800000002e-05,-3.0836721807718277
,,,,,150.78,26.78241958,25,987,24996,0.04989112168550491,224,,,,,,
104.05753132111977,23.202561253581212,0.2709831544820827,0.18351477449455678,123.07215485163033,,,,,,,,-26.081899851560593,15360,1.1625647470355034,0.32367474865168333,6.498588132733728e-05,-3.2443965189158916
148.92935617751,25.984277557003942,0.4025117734527297,0.33906633906633904,133.22535371221602,,,,,,,,-25.95884719491005,15744,1.1412283275276423,0.31582675175741315,6.451353097088756e-05,-3.132275503128767
-7.6011032982157705,5.807543228604923,-0.18097864995751833,0.005136986301369863,3.209329837700352,,,,,,,,,,,,,
217.81257864588468,17.736538586036083,0.317974567366255,0.35157894736842105,168.41082879714668,,,,,,,,-25.78576323390007,16448,1.1004973063245416,0.30215392680838704,6.36520649164497e-05,-3.3425649851560593
,,,,,162.13,31.385198410000008,25,1040,26473,0.04989565163850784,228,,,,,,
0.7023458408240408,29.912752131328613,0.005852882006867007,0.10097087378640776,49.56390079297125,,,,,,,,-25.870133846998215,16576,1.1295471154153347,0.29973963741213083,6.349606172781065e-05,-3.328526847064495
42.331000554528266,28.998344316497917,0.17861181668577328,0.22541966426858512,95.06046963762492,,,,,,,,-25.732842981815338,16832,1.129060273990035,0.29501626873388886,6.318463412260356e-05,-3.4052552953362465
170.15747046211524,20.588902114697095,0.39026942766540196,0.2918552036199095,124.35723920259625,,,,,,,,-25.565179973840714,17216,1.025574336759746,0.2880747811868787,6.271893964497043e-05,-3.360948082059622
113.98017014183574,19.28528052449514,0.4400778769955048,0.144,69.04810465463379,,,,,,,,-25.45828679203987,17536,1.0620614346116781,0.2824694332666695,6.23321872662722e-05,-3.3940936625003815
,,,,,170.61,34.72810288000001,25,1083,27521,0.04989560693502426,232,,,,,,
131.35157915028134,19.308956767587564,0.2104993255613483,0.3489795918367347,166.69877111539245,,,,,,,,-25.432944387197495,18112,0.9502277662977576,0.27279336983338,6.163907153798818e-05,-3.5378166176378727
323.74374273403953,26.371593003020138,0.3503720159459302,0.5575079872204473,337.64874764950946,,,,,,,,-24.783355325460434,19072,1.0105249732732773,0.2576103303581476,6.049256023857989e-05,-3.7438981272280216
166.50708199359107,19.161231297201674,0.32206398838218775,0.33488372093023255,137.1673743375577,,,,,,,,-24.765301048755646,19584,0.906852669082582,0.24991596234031022,5.98855247981065e-05,-3.70393755286932
18.454884701006847,12.364453585684021,0.17576080667625568,0.03550295857988166,17.935173213249072,,,,,,,,-24.637121737003326,19648,0.950887767598033,0.24898435943759978,5.980986240757397e-05,-3.7038004621863365
,,,,,189.36,41.31033463,24,1194,29687,0.04990365356206894,236,,,,,,
346.90994275746743,27.75537817853774,0.40574262310814907,0.5665529010238908,328.9498174665496,,,,,,,,-24.305803298950195,20544,0.9503293121233582,0.2363007243257016,5.875565319573966e-05,-3.8415965773165226
278.0643063573444,21.67982497447126,0.3583302916976087,0.3954248366013072,233.34829679876566,,,,,,,,-24.06406468153,21312,0.9036501701921225,0.22607623413205147,5.785956933680474e-05,-3.9376845248043537
-7.202371607362183,3.4706280283921176,-0.14404743214724366,0.00408997955010225,2.3032664827733242,,,,,,,,-24.007431626319885,21376,0.8205639850348234,0.22526543284766376,5.7785209183431946e-05,-3.8634858317673206
532.3371634561246,20.401479177122212,0.4020673440000941,0.5878787878787879,374.21414949011523,,,,,,,,-23.76399776339531,22656,0.8445884650573134,0.209706193767488,5.630813462721893e-05,-4.083896707743406
,,,,,217.19,52.9791967,25,1290,32688,0.0499064177274704,240,,,,,,
284.8513740164091,29.160030891758712,0.38338004578251567,0.4928684627575277,300.52648099604994,,,,,,,,-23.5898300409317,23424,0.7800475284457207,0.20110384630970657,5.543115024662722e-05,-4.152220834046602
521.6558789458726,22.87291574510357,0.4532197036888554,0.9236453201970444,365.1566087771207,,,,,,,,-23.30238762497902,24576,0.8492378913797438,0.18904433236457407,5.412869604733729e-05,-4.2614604495465755
181.6931604774398,33.06290288834961,0.3700471700151523,0.5114678899082569,225.07915281318128,,,,,,,,-23.35416030883789,25024,0.7060127253644168,0.18464418523944914,5.36264062939645e-05,-4.25036196783185
499.4234136034224,26.193227383527258,0.44235909087991354,0.8051181102362205,410.23004820919596,,,,,,,,-23.137101024389267,26176,0.6816935939714313,0.17391407676041126,5.234565604733727e-05,-4.501883056014776
,,,,,250.48,68.05642888,25,1411,36198,0.0499105378985405,244,,,,,,
216.47429945149332,25.80823056857594,0.3921635859628502,0.490521327014218,197.3067034506239,,,,,,,,-23.072093844413757,26752,0.7378087253309786,0.16887223394587636,5.17111409912426e-05,-4.520785346627235
499.8425314816565,19.46160184761528,0.4283140801042472,0.6345381526104418,314.79195369640365,,,,,,,,-22.753705978393555,27904,0.6711877700872719,0.1593900287989527,5.045383101349112e-05,-4.524998087435961
-5.6822275661191135,8.427998464645784,-0.18940758553730377,0.00646551724137931,3.3991574733518064,,,,,,,,,,,,,
588.1318556071809,18.857231186041233,0.5190925468730635,0.6054158607350096,296.07421450759284,,,,,,,,-22.856601417064667,29056,0.6789146098308265,0.15070646721869707,4.92121478816568e-05,-4.731213212013245
,,,,,277.79,81.32468390999999,25,1529,39076,0.049894291907548904,248,,,,,,
2022.862645716821,23.185571991613404,0.5379953844991545,2.1459694989106755,1607.0234878123156,,,,,,,,-22.98548862338066,32832,0.5558191491290927,0.12668049009516835,4.5251743235029596e-05,-4.870600305497646
711.3952602199971,24.375821157082708,0.47489670241655346,1.2718446601941746,564.7775338543579,,,,,,,,-23.05202952027321,34304,0.5815426921471953,0.11887063912581652,4.375333851644971e-05,-4.958214655518532
3887.512501990393,25.198462511753526,0.5867943399230782,4.262331838565022,3000.3981239189743,,,,,,,,-23.846930027008057,40960,0.5592971704900265,0.09157891408540308,3.729646083029586e-05,-5.250193450599909
1886.280593587231,23.73870497407867,0.6144236461196192,1.9081967213114754,1041.0960481734946,,,,,,,,-24.36558899283409,44032,0.5365769565105438,0.08237758988980204,3.4492310146272184e-05,-5.432106163352728
,,,,,426.16,166.66827403,24,2168,54025,0.049862246960401535,252,,,,,,
4914.055608191634,22.903731330809617,0.6568714888640067,4.787746170678337,3000.186093063967,,,,,,,,-25.412983655929565,51520,0.5271920748054981,0.06587516877334565,2.8122742638579897e-05,-4.954046484082937
5222.6058489821135,22.48203669318848,0.6996123039493789,4.12,3000.2273632297292,,,,,,,,-26.461673706769943,58944,0.3942474243231118,0.05513114685891196,2.245940969278106e-05,-4.932371117174625
6125.089512727957,21.516730955345075,0.7319657639493257,4.771367521367521,3000.1752128665685,,,,,,,,-27.614207208156586,67328,0.40693243173882365,0.04721925110789016,1.6844054540118346e-05,-5.220465529710054
6196.923953979303,22.405604143017836,0.7282787582535319,4.649921507064365,3000.277364968788,,,,,,,,-28.29897791147232,75840,0.3895142124965787,0.042099780635908246,1.1989712314319526e-05,-5.020966935902834
,,,,,742.66,391.43625189,23,3690,85844,0.049779266119003296,256,,,,,,
